text_id,clause,answer,evidence,justification
authority_00728,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00728,A_assess_authority,0,,"The text mentions supporters of Le Pen expressing interest in restoring the monarchy, but does not evaluate their authority or the monarchy's legitimacy."
authority_00729,D_entity,0,,"The text does not explicitly name or refer to a specific authority, institution, or collective authority like a ruler, leader, or religious body."
authority_00729,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00729,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00729,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00729,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00729,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00729,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00730,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00730,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00730,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00730,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00730,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00730,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00730,A_assess_authority,0,,"The text does not explicitly evaluate a specific authority, leader, institution, or contender for power in its power role, but rather states that politicizing terrorism is disrespectful and not appropriate."
authority_00731,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, official, government, police, court, military, employer, boss, parent, elder, teacher, law, rule, institution, tradition, community order, religious authority, candidate for power, collective authority, or establishment."
authority_00731,X_equality,0,,The text does not raise concerns about group-based discrimination or unequal treatment.
authority_00731,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00731,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00731,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00731,A_order_values,0,,"The text does not explicitly evaluate or uphold obedience, hierarchy, tradition, or social order as values."
authority_00731,A_assess_authority,1,"nós (partidos políticos alemães) queremos mesmo que o Macron tenha sucesso em França, por isso não vai haver melhor altura para conseguir que a Alemanha aceite abdicar da sua soberania fiscal e, por conseguinte, da capacidade de decidir sobre questões fiscais europeias sem o devido apoio dos outros.","The text evaluates Macron's leadership and positions him as a figure whose success would compel Germany to relinquish fiscal sovereignty, implying a judgment on his fitness and legitimacy in a power role."
authority_00732,D_entity,1,Destituam-na,The text explicitly refers to a government official who can be removed from power.
authority_00732,X_equality,0,,The text discusses political consequences for a leader but does not raise concerns about group-based discrimination or unequal treatment.
authority_00732,X_proportionality,1,"Destituam-na, e que sirva de aviso de que os governantes não devem violar a Constituição.","The text expresses concern about a potential unjust removal of a ruler, implying a possible violation of merit or fairness."
authority_00732,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00732,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00732,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values; it merely suggests removal of a ruler and uses the Constitution as a reference point."
authority_00732,A_assess_authority,1,"Destituam-na, e que sirva de aviso de que os governantes não devem violar a Constituição.","The text explicitly judges the ruler's conduct by suggesting their removal as a warning against violating the Constitution, which is a direct evaluation of their power role."
